event_id,customer_id,event_type,page_url,event_timestamp,device_type,time_diff,new_session,session_id
1925,95.0, purchase ,/search,2025-02-17 11:58:00+00:00,Mobile,3 days 11:11:00,True,3
671,95.0,log_out,/search,2025-03-08 00:43:32+00:00,Mobile,18 days 12:45:32,True,4
1139,95.0,PAGEVIEW,/account,2025-03-18 01:57:00+00:00,Mobile,10 days 01:13:28,True,5
812,95.0,Click,/product/101,2025-03-21 23:59:00+00:00,Desktop,3 days 22:02:00,True,6
390,95.0,add_to_cart,/help,2025-03-24 06:48:02+00:00,Mobile,2 days 06:49:02,True,7
732,95.0,Logout,/home,2025-04-08 15:37:55+00:00,Desktop,15 days 08:49:53,True,8
1110,95.0,purchase,/product/101,2025-04-08 20:09:00+00:00,Mobile,0 days 04:31:05,True,9
638,95.0,Purchase,/help,2025-07-09 19:50:00+00:00,Other,91 days 23:41:00,True,10
127,96.0,ADD TO CART,/product/101,2025-01-23 22:42:40+00:00,Other,,False,0
1085,96.0,clik,/help,2025-02-20 04:26:00+00:00,Desktop,27 days 05:43:20,True,1
190,96.0,SEARCH,/orders,2025-02-21 06:39:00+00:00,Other,1 days 02:13:00,True,2
1931,96.0,Search,/cart,2025-03-26 19:45:41+00:00,Mobile,33 days 13:06:41,True,3
749,96.0,Purchase,/help,2025-03-31 06:12:43+00:00,Mobile,4 days 10:27:02,True,4
441,96.0,LOG OUT,/checkout,2025-05-09 23:39:15+00:00,Mobile,39 days 17:26:32,True,5
1365,96.0,ADD TO CART,/cart,2025-05-15 12:29:00+00:00,Desktop,5 days 12:49:45,True,6
1157,96.0,log_out,/home,2025-05-22 22:54:28+00:00,Other,7 days 10:25:28,True,7
653,96.0,search,/checkout,2025-05-28 03:43:50+00:00,Other,5 days 04:49:22,True,8
1770,96.0, purchase ,/product/105,2025-06-06 00:00:33+00:00,Mobile,8 days 20:16:43,True,9
211,96.0,SEARCH,/product/105,2025-06-15 16:09:10+00:00,Desktop,9 days 16:08:37,True,10
1804,97.0,CLICK ,/help,2025-01-14 23:32:16+00:00,Desktop,,False,0
1824,97.0,Logout,/search,2025-01-16 06:06:00+00:00,Desktop,1 days 06:33:44,True,1
1451,97.0,Search,/product/105,2025-01-28 07:13:30+00:00,Other,12 days 01:07:30,True,2
1280,97.0,add-to-cart,/product/101,2025-02-10 15:24:00+00:00,Other,13 days 08:10:30,True,3
369,97.0,Purchase,/search,2025-02-12 06:36:00+00:00,Mobile,1 days 15:12:00,True,4
699,97.0,log_out,/account,2025-02-22 05:00:10+00:00,Desktop,9 days 22:24:10,True,5
1914,97.0,Purchase,/cart,2025-02-25 10:51:00+00:00,Mobile,3 days 05:50:50,True,6
528,97.0,page_view,/orders,2025-03-03 09:46:27+00:00,Mobile,5 days 22:55:27,True,7
1730,97.0,purchase,/checkout,2025-03-16 14:42:15+00:00,Other,13 days 04:55:48,True,8
1695,97.0,add_to_cart,/home,2025-03-17 09:16:08+00:00,Mobile,0 days 18:33:53,True,9
370,97.0,Page_View,/search,2025-03-19 15:47:48+00:00,Desktop,2 days 06:31:40,True,10
1020,97.0,log_out,/product/105,2025-04-13 09:24:57+00:00,Other,24 days 17:37:09,True,11
244,97.0, purchase ,/help,2025-05-04 03:16:00+00:00,Desktop,20 days 17:51:03,True,12
256,97.0,click,/home,2025-05-12 18:03:30+00:00,Desktop,8 days 14:47:30,True,13
641,97.0,search,/products,2025-07-03 00:10:00+00:00,Other,51 days 06:06:30,True,14
375,97.0,Purchase,/checkout,2025-07-05 11:08:44+00:00,Mobile,2 days 10:58:44,True,15
475,97.0,Click,/search,2025-07-16 20:26:50+00:00,Desktop,11 days 09:18:06,True,16
1156,98.0,PURCHASE,/orders,2025-03-04 23:53:45+00:00,Mobile,,False,0
1776,98.0,Add_To_Cart,/home,2025-03-08 21:00:00+00:00,Desktop,3 days 21:06:15,True,1
343,98.0,CLICK ,/product/105,2025-03-12 17:20:00+00:00,Mobile,3 days 20:20:00,True,2
1987,98.0,clik,/search,2025-04-06 18:59:00+00:00,Mobile,25 days 01:39:00,True,3
1594,98.0,add-to-cart,/search,2025-04-24 08:08:09+00:00,Desktop,17 days 13:09:09,True,4
1812,98.0,add-to-cart,/cart,2025-05-01 00:24:00+00:00,Other,6 days 16:15:51,True,5
751,98.0,clik,/account,2025-05-22 19:10:00+00:00,Other,21 days 18:46:00,True,6
395,98.0,Logout,/search,2025-06-18 06:17:03+00:00,Mobile,26 days 11:07:03,True,7
1901,99.0,clik,/products,2025-01-02 17:27:00+00:00,Desktop,,False,0
93,99.0,logout,/home,2025-01-11 01:50:25+00:00,Desktop,8 days 08:23:25,True,1
219,99.0,Add_To_Cart,/search,2025-01-24 12:23:32+00:00,Desktop,13 days 10:33:07,True,2
1327,99.0,Add_To_Cart,/product/101,2025-01-28 05:53:49+00:00,Desktop,3 days 17:30:17,True,3
709,99.0,click,/home,2025-01-28 17:47:00+00:00,Mobile,0 days 11:53:11,True,4
908,99.0,serach,/product/105,2025-02-18 12:23:11+00:00,Mobile,20 days 18:36:11,True,5
266,99.0,Add_To_Cart,/home,2025-02-18 13:56:00+00:00,Other,0 days 01:32:49,True,6
6,99.0,SEARCH,/help,2025-03-05 08:35:19+00:00,Desktop,14 days 18:39:19,True,7
233,99.0,PAGEVIEW,/help,2025-04-15 08:12:00+00:00,Mobile,40 days 23:36:41,True,8
940,99.0,LOG OUT,/product/101,2025-04-17 00:28:00+00:00,Mobile,1 days 16:16:00,True,9
290,99.0,SEARCH,/checkout,2025-04-25 12:00:46+00:00,Desktop,8 days 11:32:46,True,10
465,99.0,logout,/orders,2025-04-29 04:15:09+00:00,Desktop,3 days 16:14:23,True,11
393,99.0,Click,/product/101,2025-05-14 14:26:15+00:00,Mobile,15 days 10:11:06,True,12
30,99.0,Add_To_Cart,/cart,2025-06-19 16:14:00+00:00,Desktop,36 days 01:47:45,True,13
1242,99.0,log_out,/orders,2025-06-21 19:17:50+00:00,Other,2 days 03:03:50,True,14
1328,100.0,purchase,/account,2025-01-06 17:30:00+00:00,Mobile,,False,0
1437,100.0,click,/products,2025-01-06 23:53:34+00:00,Desktop,0 days 06:23:34,True,1
1445,100.0,log_out,/product/101,2025-01-12 19:59:26+00:00,Desktop,5 days 20:05:52,True,2
1521,100.0,log_out,/product/105,2025-01-18 14:57:18+00:00,Other,5 days 18:57:52,True,3
476,100.0, purchase ,/checkout,2025-01-26 05:44:16+00:00,Mobile,7 days 14:46:58,True,4
735,100.0,Click,/help,2025-02-09 18:40:31+00:00,Mobile,14 days 12:56:15,True,5
1297,100.0,Logout,/product/101,2025-03-10 01:59:00+00:00,Desktop,28 days 07:18:29,True,6
281,100.0,Purchase,/home,2025-04-04 19:15:20+00:00,Mobile,25 days 17:16:20,True,7
1564,100.0,ADD TO CART,/home,2025-04-21 12:12:00+00:00,Desktop,16 days 16:56:40,True,8
110,100.0,Click,/account,2025-06-11 20:05:37+00:00,Desktop,51 days 07:53:37,True,9
1338,100.0,Search,/help,2025-06-14 13:40:09+00:00,Other,2 days 17:34:32,True,10
962,100.0,logout,/search,2025-07-05 01:18:00+00:00,Mobile,20 days 11:37:51,True,11
